id,age,experience_years,education_level,hours_per_week,annual_income,credit_score,will_purchase
2569,22,0,HighSchool,47,20849,691,0
2570,44,19,HighSchool,41,62053,636,1
2571,33,8,PhD,45,30107,612,0
2572,33,11,Bachelors,59,55461,590,0
2573,56,33,PhD,25,72114,667,1
2574,65,47,Bachelors,54,63813,714,1
2575,68,48,HighSchool,20,79796,653,1
2576,36,13,Masters,56,60085,671,1
2577,37,14,HighSchool,22,49616,649,0
2578,20,2,Bachelors,30,53719,571,0
2579,49,30,Masters,57,65748,778,1
2580,22,0,Bachelors,24,-1324,682,0
2581,28,9,PhD,58,50208,706,1
2582,43,20,Bachelors,50,64227,588,0
2583,50,28,Masters,45,36960,729,0
2584,68,46,Masters,33,85598,689,1
2585,27,9,HighSchool,23,31303,631,0
2586,24,0,Bachelors,29,26619,593,0
2587,39,16,Bachelors,50,47152,664,0
2588,59,37,Bachelors,50,71463,594,0
2589,43,22,Masters,24,81023,690,1
2590,69,47,PhD,31,92107,577,0
2591,43,20,PhD,28,62363,543,0
2592,63,39,Masters,56,90065,617,1
2593,68,48,Masters,46,116917,728,1
2594,39,19,HighSchool,28,52478,745,1
2595,35,14,Bachelors,46,52582,652,1
2596,41,18,Masters,41,71122,651,1
2597,70,49,Bachelors,29,76601,739,1
2598,65,43,PhD,53,108137,646,1
2599,57,36,PhD,22,46847,681,0
2600,53,31,PhD,22,63186,662,1
2601,55,36,PhD,46,106987,583,0
2602,56,35,Masters,57,81093,704,1
2603,59,41,Bachelors,57,85993,704,1
2604,51,30,HighSchool,34,81844,627,1
2605,43,25,PhD,23,83005,617,1
2606,35,11,HighSchool,52,65318,566,0
2607,67,45,HighSchool,51,99668,646,1
2608,60,38,HighSchool,35,89393,618,1
2609,64,41,Bachelors,54,83988,640,1
2610,45,26,Masters,35,64596,645,1
2611,26,4,Bachelors,38,28865,586,0
2612,45,24,Bachelors,43,90122,743,1
2613,37,18,HighSchool,29,70837,551,0
2614,18,0,HighSchool,37,38282,642,0
2615,46,23,HighSchool,52,65817,528,0
2616,47,28,PhD,59,70193,678,1
2617,68,49,Masters,31,80695,679,1
2618,34,16,HighSchool,24,53587,704,1
2619,51,30,PhD,60,65864,701,1
2620,42,18,HighSchool,52,59662,579,0
2621,28,7,PhD,57,45420,623,0
2622,65,44,PhD,55,91238,581,0
2623,59,36,Bachelors,22,79231,660,1
2624,54,31,HighSchool,43,60861,591,0
2625,18,0,PhD,25,31985,673,0
2626,51,32,Bachelors,50,23429,658,0
2627,64,41,HighSchool,59,96726,535,0
2628,58,35,Bachelors,39,58330,632,1
2629,20,1,HighSchool,39,5446,433,0
2630,62,40,PhD,29,71107,783,1
2631,22,0,HighSchool,51,30757,705,0
2632,19,1,Masters,40,35841,678,0
2633,26,7,Masters,27,46211,680,0
2634,39,16,HighSchool,31,30922,607,0
2635,23,2,HighSchool,37,23942,759,0
2636,66,47,Masters,55,89125,623,1
2637,43,25,Masters,46,75066,684,1
2638,65,47,Bachelors,24,113538,744,1
2639,18,0,PhD,22,12665,662,0
2640,52,33,Masters,30,52400,601,1
2641,68,47,HighSchool,41,99342,738,1
2642,54,35,HighSchool,50,81640,757,1
2643,28,7,PhD,20,21619,520,0
2644,54,33,PhD,55,77306,723,1
2645,57,33,Bachelors,53,73347,686,1
2646,55,31,Masters,37,68479,787,1
2647,25,1,Masters,58,-2793,652,0
2648,43,22,Masters,28,30397,590,0
2649,55,36,Bachelors,28,68967,600,0
2650,33,15,HighSchool,45,58559,686,1
2651,25,7,Bachelors,27,37702,639,0
2652,24,1,Bachelors,48,50432,738,1
2653,68,49,Masters,40,105286,640,1
2654,51,29,PhD,32,69678,619,1
2655,42,19,Bachelors,35,16761,660,0
2656,45,27,Masters,20,50347,666,1
2657,68,50,PhD,53,92134,720,1
2658,36,16,Masters,37,61661,757,1
2659,48,29,PhD,42,63892,697,1
2660,30,8,PhD,44,40687,729,0
2661,46,26,HighSchool,35,52657,595,0
2662,53,33,HighSchool,37,67424,566,0
2663,62,43,Masters,53,95098,539,0
2664,19,0,HighSchool,35,39697,618,0
2665,33,13,PhD,53,89349,653,1
2666,38,14,Masters,20,33205,655,0
2667,64,42,PhD,36,77224,597,0
2668,30,6,Masters,26,19700,717,0
2669,33,10,HighSchool,41,28557,742,0
2670,52,29,PhD,34,47507,687,0
2671,62,43,HighSchool,56,97035,619,1
2672,20,0,PhD,46,9818,624,0
2673,24,0,Bachelors,34,29408,600,0
2674,24,6,Masters,20,46599,614,0
2675,35,10,Bachelors,25,33544,693,0
2676,25,6,Masters,58,24038,627,0
2677,66,45,HighSchool,50,81998,568,0
2678,60,42,PhD,33,89183,509,0
2679,24,5,Bachelors,56,40061,722,0
2680,40,17,PhD,55,55732,634,1
2681,24,6,Masters,32,40922,686,0
2682,65,47,Bachelors,32,90645,608,1
2683,36,11,HighSchool,48,48830,687,0
2684,25,4,Masters,60,43850,531,0
2685,61,37,Bachelors,24,76028,614,1
2686,42,24,Bachelors,43,70781,659,1
2687,44,25,HighSchool,30,61061,689,1
2688,24,0,Bachelors,30,27159,734,0
2689,53,30,PhD,30,74570,567,0
2690,60,39,PhD,47,94320,767,1
2691,46,24,Masters,36,32708,551,0
2692,69,51,Bachelors,45,87414,765,1
2693,47,28,HighSchool,28,70801,620,1
2694,62,43,PhD,45,101752,600,0
2695,65,45,HighSchool,53,102980,779,1
2696,69,49,Bachelors,23,65230,644,1
2697,22,1,HighSchool,41,26934,645,0
2698,34,11,Bachelors,31,59257,672,1
2699,31,11,Bachelors,60,58381,671,1
2700,46,27,PhD,60,46908,616,0
2701,38,13,Bachelors,37,60302,647,1
2702,20,2,HighSchool,21,44355,564,0
2703,23,0,Bachelors,60,32654,635,0
2704,30,5,HighSchool,48,44317,564,0
2705,41,23,HighSchool,29,69259,645,1
2706,61,42,Masters,38,81371,679,1
2707,70,50,PhD,38,58514,658,1
2708,22,2,Bachelors,38,7368,648,0
2709,38,14,PhD,22,26581,646,0
2710,20,2,HighSchool,36,44210,605,0
2711,58,35,HighSchool,43,72935,594,0
2712,27,3,PhD,56,51488,700,1
2713,69,47,Bachelors,40,85154,666,1
2714,37,17,PhD,22,42977,643,0
2715,48,30,PhD,33,67128,744,1
2716,57,32,Masters,21,68348,529,0
2717,51,31,Bachelors,24,89455,696,1
2718,25,1,Masters,53,50674,712,1
2719,51,33,Masters,60,73576,471,0
2720,59,39,PhD,51,90397,613,1
2721,30,6,Bachelors,53,34019,593,0
2722,33,13,HighSchool,29,37443,558,0
2723,36,16,Masters,46,52096,663,1
2724,44,24,Masters,53,58319,663,1
2725,67,45,HighSchool,49,108214,557,0
2726,36,12,Bachelors,42,60687,627,1
2727,36,18,Bachelors,45,60865,541,0
2728,41,18,Bachelors,38,63766,780,1
2729,64,46,HighSchool,50,79128,700,1
2730,35,13,HighSchool,34,44067,583,0
2731,53,33,Masters,41,70664,612,1
2732,57,39,Masters,22,68113,746,1
2733,36,15,Bachelors,33,54413,765,1
2734,40,19,Masters,57,50531,750,1
2735,43,22,Bachelors,26,74159,709,1
2736,47,22,HighSchool,54,101604,707,1
2737,33,14,Bachelors,51,55267,719,1
2738,38,17,HighSchool,46,68916,561,0
2739,23,0,Masters,44,64727,750,1
2740,44,26,HighSchool,31,61393,665,1
2741,69,51,HighSchool,41,94808,616,1
2742,26,8,Bachelors,44,32065,736,0
2743,49,27,Masters,58,87395,726,1
2744,44,26,Bachelors,45,46757,741,0
2745,26,8,HighSchool,39,19613,572,0
2746,51,29,HighSchool,54,68145,699,1
2747,51,26,Masters,21,35924,589,0
2748,44,23,Bachelors,30,75724,615,1
2749,50,30,HighSchool,35,53575,669,1
2750,44,25,HighSchool,36,81955,606,1
2751,64,42,Bachelors,53,51561,612,1
2752,20,0,HighSchool,41,35023,813,0
2753,45,21,HighSchool,53,58512,617,1
2754,26,2,HighSchool,22,57696,600,0
2755,21,0,Masters,44,16770,707,0
2756,70,52,PhD,29,88782,625,1
2757,65,44,HighSchool,31,83366,596,0
2758,39,16,HighSchool,47,43766,647,0
2759,54,35,PhD,60,89060,589,0
2760,53,33,Bachelors,53,81580,599,0
2761,20,1,Bachelors,39,34089,645,0
2762,51,26,Bachelors,41,58382,726,1
2763,60,40,PhD,22,79711,747,1
2764,57,38,HighSchool,26,65211,583,0
2765,62,44,HighSchool,52,75317,716,1
2766,63,44,Masters,38,52863,576,0
2767,63,38,Masters,57,88068,583,0
2768,56,32,PhD,38,80187,562,0
2769,66,41,HighSchool,53,79857,733,1
2770,41,17,Bachelors,29,45718,678,0
2771,19,0,Bachelors,31,34850,628,0
2772,67,46,Masters,29,86512,576,0
2773,54,36,PhD,59,66741,448,0
2774,48,28,PhD,60,90424,730,1
2775,19,0,Bachelors,33,16786,805,0
2776,64,43,Bachelors,40,73801,566,0
2777,41,20,Bachelors,55,61756,517,0
2778,36,18,Masters,46,61104,627,1
2779,27,3,Masters,21,2119,608,0
2780,27,3,Masters,54,32672,583,0
2781,35,16,PhD,56,44935,699,0
2782,22,1,HighSchool,55,21997,658,0
2783,61,41,Bachelors,53,79803,708,1
2784,66,47,Masters,32,88574,580,0
2785,27,6,Masters,52,38393,798,0
2786,19,0,PhD,34,52466,650,1
2787,50,26,PhD,44,69066,659,1
2788,66,42,Bachelors,24,86179,672,1
2789,57,34,HighSchool,23,81398,627,1
2790,21,0,HighSchool,38,27393,630,0
2791,65,42,HighSchool,49,77260,673,1
2792,58,37,PhD,46,74834,633,1
2793,41,20,Masters,37,72542,658,1
2794,46,24,PhD,30,91324,709,1
2795,26,2,PhD,28,19460,613,0
2796,53,34,PhD,60,94405,509,0
2797,21,1,HighSchool,36,66869,673,1
2798,61,39,HighSchool,32,81651,722,1
2799,23,3,Masters,42,34189,608,0
2800,40,16,HighSchool,49,48047,642,0
2801,18,0,Bachelors,26,35689,669,0
2802,42,23,Bachelors,47,63059,733,1
2803,60,37,Bachelors,49,59526,652,1
2804,40,16,HighSchool,32,49968,676,0
2805,60,38,Masters,36,56231,588,0
2806,28,5,HighSchool,29,42925,605,0
2807,20,1,PhD,37,31228,672,0
2808,46,25,Masters,26,42912,701,0
2809,27,2,PhD,52,42628,689,0
2810,18,0,HighSchool,51,51048,592,0
2811,70,50,HighSchool,60,104324,729,1
2812,44,24,Masters,51,69000,545,0
2813,46,25,PhD,34,73384,588,0
2814,25,5,Masters,46,50434,659,1
2815,66,41,HighSchool,51,88935,559,0
2816,64,40,PhD,27,53803,681,1
2817,43,18,Bachelors,45,28045,635,0
2818,68,50,Masters,20,80052,677,1
2819,60,40,Bachelors,34,68996,604,1
2820,28,9,PhD,43,57191,655,1
2821,46,27,Masters,45,43822,601,0
2822,51,31,HighSchool,56,86503,719,1
2823,47,29,Masters,35,46703,690,0
2824,36,18,Bachelors,28,53243,637,1
2825,39,21,Bachelors,54,39571,695,0
2826,63,41,Masters,28,71505,741,1
2827,65,46,HighSchool,38,74580,730,1
2828,50,25,HighSchool,48,92934,736,1
2829,33,9,PhD,44,25510,662,0
2830,60,40,HighSchool,59,71684,670,1
2831,22,3,PhD,51,25469,597,0
2832,52,32,PhD,52,45014,652,0
2833,26,3,Bachelors,51,43082,649,0
2834,59,36,HighSchool,45,62613,566,0
2835,68,47,Masters,23,72866,513,0
2836,60,37,PhD,44,75717,587,0
2837,47,29,HighSchool,27,78766,780,1
2838,29,6,Masters,37,38034,813,0
2839,43,18,PhD,32,69046,751,1
2840,57,35,Bachelors,60,80782,822,1
2841,61,39,PhD,34,83585,615,1
2842,54,35,Masters,45,78629,674,1
2843,61,38,Bachelors,54,83533,538,0
2844,48,28,Masters,44,76508,729,1
2845,43,22,Bachelors,41,32986,627,0
2846,41,22,Bachelors,52,80554,718,1
2847,41,18,HighSchool,51,19638,629,0
2848,53,30,HighSchool,59,66268,723,1
2849,61,39,Masters,34,89821,652,1
2850,57,38,HighSchool,27,91081,601,1
2851,28,10,Bachelors,53,54634,595,0
2852,33,11,HighSchool,25,46142,609,0
2853,37,18,Masters,38,40217,667,0
2854,38,17,HighSchool,33,48409,583,0
2855,31,7,PhD,53,66288,722,1
2856,46,23,HighSchool,21,65316,636,1
2857,27,8,Masters,25,50777,664,1
2858,47,23,HighSchool,57,45653,636,0
2859,56,36,PhD,20,68125,686,1
2860,50,27,PhD,30,88462,545,0
2861,53,29,PhD,23,90503,611,1
2862,55,31,PhD,54,61589,670,1
2863,28,8,PhD,41,-879,637,0
2864,60,38,Masters,57,70117,681,1
2865,38,16,Bachelors,52,80845,777,1
2866,25,6,PhD,41,73893,675,1
2867,18,0,HighSchool,29,33315,585,0
2868,32,11,HighSchool,35,64577,755,1
2869,70,51,Masters,40,94637,653,1
2870,39,14,HighSchool,53,58741,745,1
2871,53,33,HighSchool,38,61384,779,1
2872,51,27,PhD,57,52128,573,0
2873,27,2,Bachelors,47,16223,681,0
2874,46,24,PhD,29,57345,613,1
2875,50,30,Masters,38,77013,820,1
2876,51,30,Bachelors,54,74717,619,1
2877,26,5,HighSchool,28,36968,687,0
2878,59,41,Masters,59,99094,687,1
2879,18,0,Bachelors,46,33110,691,0
2880,63,38,Masters,21,46831,625,0
2881,43,24,PhD,31,65498,503,0
2882,48,23,Masters,36,58115,583,0
2883,58,36,PhD,28,49949,746,0
2884,20,0,Bachelors,59,61006,719,1
2885,60,35,PhD,55,78889,682,1
2886,21,1,PhD,27,23607,615,0
2887,47,26,Bachelors,48,71210,540,0
2888,54,34,HighSchool,40,76420,686,1
2889,54,33,PhD,30,92016,618,1
2890,69,46,HighSchool,60,86954,733,1
2891,27,6,Bachelors,40,25868,560,0
2892,33,12,Masters,55,61878,629,1
2893,25,0,PhD,51,40598,774,0
2894,36,15,HighSchool,56,39894,771,0
2895,54,29,HighSchool,31,80087,590,0
2896,55,30,HighSchool,31,50726,617,1
2897,28,10,Masters,35,32409,568,0
2898,66,41,HighSchool,33,47286,659,0
2899,38,18,Bachelors,28,66233,753,1
2900,66,47,Bachelors,43,68125,724,1
2901,21,0,Bachelors,22,35355,613,0
2902,53,28,PhD,53,39564,646,0
2903,46,23,Bachelors,43,53499,592,0
2904,33,9,HighSchool,22,40997,703,0
2905,37,16,PhD,25,58355,523,0
2906,54,31,HighSchool,49,97939,703,1
2907,28,7,HighSchool,21,38593,551,0
2908,28,5,HighSchool,25,27930,725,0
2909,59,38,HighSchool,59,97976,511,0
2910,54,30,PhD,25,68454,741,1
2911,23,4,Bachelors,45,46486,661,0
2912,27,8,Bachelors,30,55448,722,1
2913,62,37,PhD,49,79237,611,1
2914,25,6,HighSchool,27,30084,672,0
2915,29,11,HighSchool,59,48011,575,0
2916,64,41,PhD,35,86430,742,1
2917,64,43,HighSchool,38,68657,617,1
2918,39,18,HighSchool,31,21399,689,0
2919,69,47,HighSchool,29,86200,593,0
2920,24,5,Masters,21,37932,547,0
2921,58,38,Masters,20,59768,621,1
2922,26,6,Masters,44,60214,746,1
2923,55,34,Masters,42,68301,518,0
2924,22,4,Bachelors,56,35134,629,0
2925,62,37,HighSchool,26,74384,726,1
2926,27,5,Bachelors,47,57497,614,1
2927,52,29,PhD,39,67125,613,1
2928,19,0,HighSchool,29,73682,684,1
2929,21,0,HighSchool,43,19992,597,0
2930,53,28,Masters,23,70960,734,1
2931,46,27,PhD,47,68564,638,1
2932,32,12,Bachelors,38,10340,617,0
2933,24,1,Masters,36,40432,638,0
2934,61,43,Bachelors,38,88107,654,1
2935,19,0,PhD,51,11717,602,0
2936,46,23,PhD,39,48955,602,0
2937,55,32,Masters,38,61571,669,1
2938,33,11,PhD,26,58840,746,1
2939,47,23,HighSchool,27,60748,656,1
2940,25,6,HighSchool,33,69668,675,1
2941,68,44,Bachelors,26,69146,667,1
2942,23,0,Bachelors,47,15390,641,0
2943,51,32,Masters,48,88498,708,1
2944,64,45,Masters,23,71266,660,1
2945,20,0,PhD,26,28166,727,0
2946,32,9,HighSchool,23,42464,596,0
2947,51,29,PhD,39,71235,717,1
2948,25,4,HighSchool,21,22384,632,0
2949,52,29,PhD,47,63070,559,0
2950,49,31,Bachelors,27,52770,626,1
2951,60,39,PhD,30,90628,508,0
2952,46,24,PhD,45,54444,665,1
2953,40,21,Bachelors,28,48284,574,0
2954,20,2,Masters,45,29972,666,0
2955,39,21,HighSchool,27,72288,679,1
2956,60,35,HighSchool,36,97057,677,1
2957,34,13,HighSchool,56,53756,511,0
2958,58,36,HighSchool,40,75431,850,1
2959,22,0,Bachelors,22,25887,745,0
2960,20,0,PhD,45,37327,565,0
2961,49,28,HighSchool,32,47499,667,0
2962,25,1,PhD,58,26898,629,0
2963,44,20,HighSchool,29,55292,706,1
2964,21,0,PhD,56,35690,700,0
2965,29,6,PhD,31,42069,753,0
2966,50,28,HighSchool,59,68868,653,1
2967,63,41,Bachelors,47,104958,507,0
2968,26,8,Bachelors,49,60122,674,1
2969,52,32,HighSchool,25,41539,721,0
2970,60,42,Masters,26,97138,527,0
2971,52,33,Bachelors,43,62473,543,0
2972,54,29,Bachelors,27,76976,688,1
2973,19,0,HighSchool,24,61026,620,1
2974,34,12,Bachelors,30,44208,573,0
2975,40,19,PhD,52,33958,765,0
2976,52,32,HighSchool,21,64422,671,1
2977,48,25,PhD,25,61988,611,1
2978,30,6,HighSchool,39,33480,632,0
2979,59,40,Bachelors,52,101001,583,0
2980,55,33,Bachelors,58,67787,571,0
2981,50,30,PhD,45,20232,526,0
2982,48,30,Masters,22,53416,623,1
2983,25,3,HighSchool,57,28252,680,0
2984,20,0,Bachelors,31,6904,658,0
2985,69,48,Masters,44,74948,746,1
2986,47,23,Bachelors,38,39123,537,0
2987,44,22,PhD,44,36681,617,0
2988,57,33,HighSchool,37,58278,667,1
2989,22,0,HighSchool,29,22237,637,0
2990,27,7,Masters,57,47268,519,0
2991,44,22,Bachelors,20,32810,648,0
2992,68,47,Masters,54,73843,713,1
2993,32,14,PhD,28,60175,643,1
2994,27,2,HighSchool,47,64608,668,1
2995,23,1,HighSchool,33,38443,649,0
2996,66,45,Masters,58,85695,617,1
2997,70,49,PhD,26,88453,729,1
2998,44,26,Masters,31,64957,647,1
2999,34,11,HighSchool,45,32715,764,0
3000,19,0,Masters,37,31152,568,0
3001,34,15,HighSchool,47,50528,666,1
3002,30,8,Masters,21,39552,579,0
3003,22,0,PhD,24,28295,613,0
3004,34,16,HighSchool,45,34260,671,0
3005,24,2,HighSchool,48,34433,733,0
3006,24,3,Masters,59,47292,714,0
3007,42,20,PhD,59,50910,567,0
3008,33,9,PhD,39,55809,620,1
3009,37,18,Masters,41,18489,547,0
3010,69,51,HighSchool,27,71157,576,0
3011,61,41,HighSchool,50,95476,648,1
3012,42,24,Masters,27,62385,662,1
3013,61,43,Bachelors,58,63957,621,1
3014,69,45,Bachelors,46,81727,716,1
3015,63,43,HighSchool,52,75458,620,1
3016,56,38,PhD,51,84255,650,1
3017,59,37,Bachelors,39,56690,632,1
3018,29,11,Masters,44,69117,649,1
3019,35,11,PhD,51,37210,683,0
3020,45,23,Bachelors,20,68422,503,0
3021,38,14,Masters,51,52638,586,0
3022,19,0,Masters,40,41563,639,0
3023,50,32,PhD,28,68031,772,1
3024,34,10,PhD,28,46234,614,0
3025,44,21,Masters,23,68591,712,1
3026,56,33,Bachelors,23,101215,659,1
3027,45,25,Bachelors,27,63790,702,1
3028,66,41,PhD,50,78335,575,0
3029,43,23,Masters,59,68544,656,1
3030,23,3,Masters,26,58981,734,1
3031,50,28,PhD,23,92981,655,1
3032,52,34,HighSchool,50,39736,544,0
3033,48,23,Bachelors,32,63719,619,1
3034,56,33,PhD,20,76474,626,1
3035,26,2,Masters,30,21234,593,0
3036,27,8,Bachelors,23,39759,701,0
3037,65,40,Masters,34,57237,695,1
3038,64,40,HighSchool,49,44553,587,0
3039,58,38,Masters,36,85206,636,1
3040,26,7,Bachelors,52,38841,697,0
3041,69,47,HighSchool,22,75861,583,0
3042,37,14,Masters,49,47055,683,0
3043,30,11,HighSchool,28,49756,636,0
3044,63,38,Masters,54,63401,574,0
3045,49,30,PhD,48,82693,608,1
3046,31,10,Masters,30,37262,651,0
3047,53,29,Bachelors,24,73218,610,1
3048,18,0,HighSchool,58,45552,474,0
3049,70,52,Masters,41,92534,605,1
3050,42,21,Masters,54,53010,649,1
3051,57,36,Masters,34,75096,642,1
3052,62,43,HighSchool,45,68534,680,1
3053,50,31,PhD,42,81899,646,1
3054,34,11,Masters,36,18814,707,0
3055,31,8,HighSchool,50,36210,620,0
3056,63,44,HighSchool,40,85950,744,1
3057,27,2,Masters,54,36109,524,0
3058,54,30,Bachelors,58,117366,732,1
3059,38,13,Bachelors,50,73319,731,1
3060,61,41,Masters,44,85392,776,1
3061,64,40,Masters,31,73671,800,1
3062,53,32,PhD,30,56433,643,1
3063,68,49,Bachelors,27,108825,640,1
3064,49,31,PhD,30,84395,618,1
3065,29,11,Bachelors,30,44967,666,0
3066,25,7,Bachelors,34,39038,654,0
3067,22,0,PhD,47,30781,664,0
3068,19,0,PhD,27,34352,652,0
3069,36,15,Masters,44,54793,594,0
3070,64,43,Masters,40,70963,568,0
3071,23,5,PhD,37,15093,705,0
3072,53,33,Bachelors,40,60639,780,1
3073,55,32,HighSchool,22,89381,652,1
3074,19,0,PhD,31,56954,652,1
3075,35,12,PhD,48,55585,595,0
3076,62,44,PhD,47,108855,632,1
3077,45,23,HighSchool,24,76383,658,1
3078,41,19,HighSchool,25,41298,508,0
3079,32,10,HighSchool,48,39728,641,0
3080,57,35,PhD,22,66014,648,1
3081,67,46,PhD,46,77049,632,1
3082,27,3,PhD,30,19892,700,0
3083,18,0,PhD,55,6391,598,0
3084,54,35,PhD,53,99934,646,1
3085,49,30,Masters,21,48471,717,0
3086,29,6,PhD,24,5419,587,0
3087,19,0,Bachelors,21,33801,636,0
3088,62,39,PhD,60,65786,637,1
3089,29,5,HighSchool,39,56557,637,1
3090,18,0,Bachelors,24,30207,585,0
3091,50,27,HighSchool,49,54709,654,1
3092,23,3,PhD,38,27801,679,0
3093,22,3,Bachelors,37,54551,710,1
3094,43,23,PhD,37,62359,684,1
3095,48,25,HighSchool,48,86597,686,1
3096,34,11,Masters,28,56634,704,1
3097,61,39,Masters,51,84388,631,1
3098,45,25,HighSchool,56,85032,754,1
3099,41,16,HighSchool,56,80265,662,1
3100,22,0,Bachelors,41,1231,741,0
3101,47,27,Bachelors,28,55467,787,1
3102,29,9,Masters,37,48371,650,0
3103,51,31,Bachelors,36,65715,599,0
3104,26,2,HighSchool,44,53103,618,1
3105,68,45,HighSchool,50,113124,699,1
3106,53,35,HighSchool,27,33777,564,0
3107,57,37,PhD,26,93986,637,1
3108,38,18,PhD,25,49030,629,0
3109,41,20,PhD,23,54393,615,1
3110,20,2,PhD,24,36970,562,0
3111,61,43,HighSchool,50,85659,758,1
3112,59,40,Masters,55,78913,544,0
3113,32,12,PhD,46,31882,599,0
3114,44,21,Bachelors,58,60926,825,1
3115,67,48,PhD,25,110859,618,1
3116,50,30,PhD,32,74837,529,0
3117,23,2,HighSchool,22,28775,671,0
3118,40,16,Bachelors,31,77266,711,1
3119,31,8,PhD,36,9783,628,0
3120,33,10,Bachelors,46,30769,636,0
3121,35,11,HighSchool,47,28381,680,0
3122,32,10,Masters,54,29323,648,0
3123,29,6,Bachelors,44,63994,590,0
3124,58,36,PhD,28,58580,634,1
3125,21,0,PhD,37,26886,582,0
3126,46,23,Masters,25,45176,703,0
3127,31,11,HighSchool,58,85060,684,1
3128,67,44,HighSchool,22,56149,654,1
3129,64,46,HighSchool,34,90468,667,1
3130,24,0,PhD,26,9399,586,0
3131,27,4,Masters,48,37128,628,0
3132,62,42,Bachelors,60,111970,666,1
3133,41,20,Masters,37,53117,622,1
3134,29,11,HighSchool,28,54926,787,1
3135,68,45,HighSchool,20,88530,710,1
3136,69,51,HighSchool,40,101191,681,1
3137,64,44,Masters,57,88614,749,1
3138,57,34,HighSchool,48,67596,821,1
3139,49,30,PhD,32,74970,585,0
3140,53,35,Masters,57,69201,560,0
3141,32,13,HighSchool,20,53885,643,1
3142,61,40,Masters,20,83262,792,1
3143,25,7,Masters,42,43662,662,0
3144,31,7,HighSchool,52,13300,529,0
3145,36,17,HighSchool,54,50222,741,1
3146,24,3,Masters,59,34399,621,0
3147,52,29,Masters,35,84523,592,0
3148,39,19,HighSchool,43,52726,661,1
3149,44,19,HighSchool,21,36394,694,0
3150,70,52,HighSchool,54,86374,699,1
3151,34,16,Bachelors,50,31103,649,0
3152,26,5,Bachelors,56,50234,601,1
3153,62,39,Bachelors,21,90524,651,1
3154,42,22,Masters,40,67266,652,1
3155,40,22,HighSchool,51,65119,716,1
3156,34,14,PhD,31,42382,725,0
3157,34,14,HighSchool,60,68868,806,1
3158,62,42,Bachelors,34,70124,778,1
3159,22,4,HighSchool,56,72456,686,1
3160,44,26,Masters,35,87186,654,1
3161,52,28,Masters,35,95265,662,1
3162,25,6,PhD,45,15643,692,0
3163,57,39,Masters,41,111918,608,1
3164,47,24,PhD,40,79379,541,0
3165,23,3,PhD,39,37591,668,0
3166,33,9,Bachelors,20,43005,624,0
3167,41,18,Bachelors,24,47227,850,0
3168,19,0,HighSchool,48,54675,732,1
3169,28,7,HighSchool,31,46403,750,0
3170,28,9,Bachelors,24,18206,772,0
3171,68,49,PhD,20,77263,566,0
3172,45,26,HighSchool,52,49681,683,0
3173,39,20,Masters,56,60745,542,0
3174,48,28,HighSchool,44,62553,642,1
3175,21,0,Bachelors,50,8392,622,0
3176,56,35,HighSchool,55,98869,637,1
3177,27,2,Bachelors,52,31748,826,0
3178,37,19,HighSchool,52,73926,735,1
3179,48,28,HighSchool,23,65068,693,1
3180,36,16,Bachelors,28,43042,615,0
3181,34,15,Masters,37,37012,654,0
3182,31,11,HighSchool,24,7676,732,0
3183,41,20,HighSchool,28,50210,536,0
3184,26,8,Bachelors,23,32490,759,0
3185,27,6,Bachelors,28,31968,569,0
3186,26,7,Bachelors,43,40424,630,0
3187,67,47,HighSchool,46,87818,668,1
3188,34,10,Bachelors,20,26426,531,0
